epoch,data_loss,phys_loss_unweighted,phys_loss_weighted,total_loss,lr
23,0.0015415113483904861,0.000754499266622588,7.54499266622588e-06,0.001549056341056712,0.0004852497518540792
24,0.0015529814948968123,0.0007641921649919823,7.641921649919823e-06,0.0015606234165467321,0.0004838932856920519
25,0.0014974474488408304,0.0007498106854618527,7.498106854618527e-06,0.001504945555695449,0.00048247923322911865
26,0.0013710198061889969,0.0007199249503901229,7.199249503901229e-06,0.0013782190556928982,0.000481007943361566
27,0.001363518214377109,0.0007036080806865357,7.036080806865357e-06,0.0013705542951839742,0.0004794797791081532
28,0.001272013961628545,0.0006989363327738829,6.9893633277388296e-06,0.0012790033249562838,0.00047789511752054347
29,0.0013014381804969163,0.0006951757974456996,6.951757974456996e-06,0.0013083899384713732,0.0004762543495902718
30,0.0013091077230637893,0.0007142820556764491,7.142820556764491e-06,0.0013162505436205539,0.0004745578801522735
31,0.0012574940707127098,0.0006923020429094322,6.923020429094322e-06,0.001264417091141804,0.0004728061277849977
32,0.0011755070762592369,0.000660330034152139,6.6033003415213905e-06,0.0011821103766007583,0.000470999524707129
33,0.001153345349128358,0.0006585777399595827,6.585777399595827e-06,0.0011599311265279538,0.00046913851667094384
34,0.001167561061156448,0.0006650778420153074,6.650778420153075e-06,0.0011742118395766013,0.0004672235628523286
35,0.001125126335362438,0.0006542112169554457,6.542112169554458e-06,0.0011316684475319925,0.00046525513573748384
36,0.00116485511692008,0.000664435880666133,6.6443588066613304e-06,0.0011714994757267413,0.0004632337210063459
37,0.001137646595336264,0.000650661742372904,6.50661742372904e-06,0.001144153212759993,0.00046115981741275266
38,0.001033431118412409,0.0006357731235038954,6.357731235038954e-06,0.001039788849647448,0.00045903393666138335
39,0.0009955674309458117,0.0006203261184273287,6.203261184273288e-06,0.001001770692130085,0.00045685660328150305
40,0.001049248828087002,0.0006384252189018298,6.384252189018298e-06,0.0010556330802760203,0.00045462835449754324
41,0.0010118990870541893,0.0006252307083341293,6.252307083341293e-06,0.0010181513941375307,0.0004523497400965493
42,0.0009690085623005871,0.0006027605280687567,6.027605280687567e-06,0.0009750361675812747,0.0004500213222925291
43,0.0009675022505980451,0.000607342987175798,6.07342987175798e-06,0.0009735756804698031,0.0004476436755877347
44,0.0009065920860157348,0.0006050825423444622,6.050825423444621e-06,0.0009126429114391794,0.0004452173866309132
45,0.0009090105039940681,0.0005897234280710108,5.897234280710108e-06,0.0009149077382747782,0.0004427430540725593
46,0.0009090893935644999,0.0005904869741061703,5.904869741061703e-06,0.0009149942633055615,0.0004402212884172076
47,0.0009011621413810645,0.0005833078561117873,5.833078561117873e-06,0.0009069952199421824,0.00043765271187279955
48,0.0008694400275999215,0.000576032145472709,5.76032145472709e-06,0.0008752003490546485,0.00043503795819716293
49,0.0008998759806854651,0.0005835844091197942,5.835844091197942e-06,0.000905711824776663,0.000432377672541642
50,0.0008323153193923645,0.0005709086435381324,5.709086435381323e-06,0.0008380244058277458,0.0004296725112919155
51,0.0008430274468846619,0.0005770977230276913,5.770977230276913e-06,0.0008487984241149388,0.00042692314190604345
52,0.000824393187154783,0.0005752820142661221,5.752820142661222e-06,0.0008301460072974441,0.00042413024274978224
53,0.0008292895676568151,0.0005735862325527705,5.735862325527705e-06,0.0008350254299823428,0.0004212945029292077
54,0.0008375944628060097,0.0005789994241204113,5.789994241204113e-06,0.0008433844570472137,0.00041841662212068826
55,0.0007560155386745464,0.0005422615458955988,5.422615458955989e-06,0.0007614381541335024,0.00041549731039825096
56,0.0007917824316537007,0.0005533033897227142,5.533033897227142e-06,0.0007973154655509278,0.0004125372880583806
57,0.0007637094596866518,0.0005458612856455148,5.458612856455148e-06,0.0007691680725431069,0.0004095372854422979
58,0.0007189391641295515,0.0005397463687695563,5.397463687695563e-06,0.000724336627817247,0.0004064980427557583
59,0.0007480204114108346,0.0005419405286957044,5.419405286957044e-06,0.0007534398166977917,0.0004034203098864175
60,0.0007323402709444053,0.0005379860101966188,5.3798601019661876e-06,0.0007377201310463715,0.00040030484621880795
