epoch,data_loss,phys_loss_unweighted,phys_loss_weighted,total_loss,lr
139,0.00028281165289809,0.000328374120144872,3.28374120144872e-05,0.0003156490649125772,0.00011026019722589335
140,0.00028263653024623636,0.0003305038288817741,3.305038288817741e-05,0.00031568691313441376,0.00010703618961520195
141,0.0002858981859171763,0.0003327695269836113,3.327695269836113e-05,0.00031917513861553744,0.00010384757955302795
142,0.00028408884473901707,0.0003294097212929046,3.2940972129290464e-05,0.0003170298168683075,0.00010069515378119193
143,0.00028944305555342,0.0003303723150893347,3.303723150893347e-05,0.0003224802870623535,9.757969011358231e-05
144,0.00028062595461960884,0.00032624605955788866,3.262460595578887e-05,0.00031325056057539773,9.45019572442415e-05
145,0.00027374205602245636,0.0003220185055688489,3.220185055688489e-05,0.00030594390657934126,9.146271455770188e-05
146,0.00027340813398041064,0.0003278097637812607,3.278097637812607e-05,0.0003061891103585367,8.846271194161918e-05
147,0.0002733010719966842,0.0003166251355432905,3.1662513554329057e-05,0.0003049635855510133,8.550268960174887e-05
148,0.00028154962172266095,0.0003253555479896022,3.2535554798960224e-05,0.0003140851765216212,8.258337787931148e-05
149,0.00026613053077016957,0.0003185567538748728,3.185567538748728e-05,0.00029798620615765684,7.970549707079214e-05
150,0.0002706498290717718,0.00032181253224553073,3.218125322455308e-05,0.0003028310822963249,7.686975725021757e-05
151,0.0002693024119362235,0.00032046877479297107,3.204687747929711e-05,0.0003013492894155206,7.407685809395639e-05
152,0.0002651128787692869,0.0003196770399226807,3.196770399226807e-05,0.00029708058276155496,7.13274887080844e-05
153,0.00025855260078969875,0.00031896468889317474,3.189646888931748e-05,0.0002904490696790162,6.862232745835784e-05
154,0.0002700667714816518,0.0003176377657509875,3.176377657509875e-05,0.00030183054805675054,6.596204180283683e-05
155,0.00026533574733912245,0.00031566954564186744,3.1566954564186744e-05,0.00029690270190330917,6.334728812720031e-05
156,0.00026563691645424114,0.00031833543807442764,3.1833543807442767e-05,0.0002974704602616839,6.077871158279229e-05
157,0.0002590206829045201,0.0003101330701902043,3.101330701902043e-05,0.0002900339899235405,5.825694592744059e-05
158,0.00026221801208885156,0.0003129929905262543,3.129929905262543e-05,0.000293517311141477,5.578261336908675e-05
159,0.0002578969948444865,0.00031216530279198196,3.12165302791982e-05,0.0002891135251236847,5.335632441226522e-05
160,0.0002574636612553149,0.0003145906924910378,3.145906924910378e-05,0.0002889227305044187,5.0978677707470883e-05
161,0.0002545549634596682,0.0003088193203002447,3.088193203002447e-05,0.0002854368954896927,4.8650259903450626e-05
162,0.0002511415447006584,0.00030720084544736895,3.07200845447369e-05,0.0002818616292453953,4.6371645502456676e-05
163,0.00025338117324281485,0.00031522977072745564,3.152297707274557e-05,0.0002849041503155604,4.414339671849684e-05
164,0.00024870795066817664,0.0003081215112324571,3.081215112324571e-05,0.00027952010179142236,4.196606333861661e-05
165,0.0002566984909135499,0.00031186717926175335,3.118671792617534e-05,0.00028788520883972523,3.984018258724728e-05
166,0.00024617657951603176,0.0003083383899211185,3.0833838992111856e-05,0.0002770104185081436,3.776627899365404e-05
167,0.000252333333279239,0.0003143290378211532,3.143290378211532e-05,0.0002837662370613543,3.574486426251602e-05
168,0.00024745228785468497,0.0003048080442240462,3.048080442240462e-05,0.00027793309227708957,3.3776437147671255e-05
169,0.00025463488854438765,0.00030990697190281933,3.099069719028193e-05,0.0002856255857346696,3.186148332905602e-05
170,0.0002494632749003358,0.0003070995100861182,3.0709951008611826e-05,0.0002801732259089476,3.0000475292870973e-05
171,0.000246854612021707,0.00030250568856718017,3.0250568856718017e-05,0.000277105180878425,2.819387221500223e-05
172,0.00025196392631187336,0.0003086421607004013,3.086421607004013e-05,0.0002828281423819135,2.6442119847726417e-05
173,0.0002449779115850106,0.0003005958181020105,3.0059581810201055e-05,0.0002750374933952117,2.4745650409728166e-05
174,0.0002476068237592699,0.0003077108148718253,3.077108148718253e-05,0.0002783779052464524,2.310488247945645e-05
175,0.00026044899826229085,0.0003130409373989096,3.130409373989096e-05,0.0002917530920021818,2.1520220891846756e-05
176,0.00024409238465887027,0.0003042226217803545,3.0422262178035454e-05,0.0002745146468369057,1.999205663843401e-05
177,0.00023979437540401705,0.0003019831970668747,3.0198319706687473e-05,0.0002699926951107045,1.8520766770881285e-05
178,0.0002505575380855589,0.00030890169243502895,3.08901692435029e-05,0.0002814477073290618,1.7106714307948086e-05
179,0.0002403720365909976,0.0003066288227710174,3.0662882277101745e-05,0.00027103491886809936,1.5750248145920746e-05
180,0.00023901275210664607,0.00030075441912049425,3.0075441912049427e-05,0.0002690881940186955,1.4451702972527446e-05
181,0.00024688796380360143,0.00030414459243183954,3.0414459243183955e-05,0.00027730242304678537,1.3211399184359192e-05
182,0.00023621098766307114,0.0003005070883591543,3.0050708835915432e-05,0.0002662616964989866,1.2029642807816634e-05
183,0.00024345204442215618,0.00030435827921610327,3.0435827921610327e-05,0.0002738878723437665,1.0906725423602732e-05
184,0.0002393814545503119,0.0003060228227986954,3.0602282279869546e-05,0.00026998373683018146,9.842924094779406e-06
185,0.00023982478999823797,0.0002986944721342297,2.9869447213422973e-05,0.0002696942372116609,8.838501298406573e-06
186,0.00023669483635603683,0.0003013414606830338,3.0134146068303384e-05,0.0002668289824243402,7.893704860779699e-06
187,0.0002427001042087795,0.000303588937909808,3.0358893790980802e-05,0.0002730589979997603,7.008767896282542e-06
188,0.00023181093895982484,0.00029827690342790447,2.9827690342790448e-05,0.0002616386293026153,6.183908749869418e-06
189,0.00023814710710576037,0.00030313806494814343,3.0313806494814344e-05,0.00026846091360057474,5.419330943192164e-06
190,0.00023926714147091843,0.00030424755832063967,3.0424755832063968e-05,0.0002696918973029824,4.71522312438392e-06
191,0.0002379822485090699,0.0002957350517535815,2.9573505175358152e-05,0.00026755575368442807,4.071759021513155e-06
192,0.00023607633817664464,0.00029774117945635225,2.9774117945635226e-05,0.00026585045612227985,3.4890973997188952e-06
193,0.00023724441040394594,0.0003029974323580973,3.0299743235809732e-05,0.0002675441536397557,2.967382022037799e-06
194,0.00023749307293473976,0.0002963240618992131,2.9632406189921315e-05,0.00026712547912466106,2.506741613932692e-06
195,0.00023937203848618083,0.00030492863280232995,3.0492863280232996e-05,0.00026986490176641385,2.1072898315315413e-06
196,0.00024222370678762673,0.0002962302358500892,2.9623023585008923e-05,0.00027184673037263565,1.7691252335845733e-06
197,0.00023450911608233582,0.0002958033681061352,2.958033681061352e-05,0.00026408945289294934,1.4923312571462463e-06
198,0.00024110319490137043,0.00030339297237514984,3.0339297237514985e-05,0.0002714424921388854,1.2769761969885091e-06
199,0.00023419324246788165,0.00029998088971478864,2.9998088971478866e-05,0.00026419133143936054,1.1231131887499658e-06
200,0.00023743279135669582,0.00030347033533325885,3.0347033533325885e-05,0.0002677798248900217,1.0307801958256833e-06
